date,country,yield
3/1/1976,Canada,0.09657609
4/1/1976,Canada,0.09178572
5/1/1976,Canada,0.092125
6/1/1976,Canada,0.09409091
7/1/1976,Canada,0.09428572
8/1/1976,Canada,0.09522727
9/1/1976,Canada,0.09494047
10/1/1976,Canada,0.095375
11/1/1976,Canada,0.09416667
12/1/1976,Canada,0.09142273
1/1/1977,Canada,0.0890625
2/1/1977,Canada,0.0823125
3/1/1977,Canada,0.07923913
4/1/1977,Canada,0.0785
5/1/1977,Canada,0.07446429
6/1/1977,Canada,0.07380682
7/1/1977,Canada,0.076625
8/1/1977,Canada,0.07880435
9/1/1977,Canada,0.07089286
10/1/1977,Canada,0.0771875
11/1/1977,Canada,0.0775
12/1/1977,Canada,0.071065
1/1/1978,Canada,0.07267857
2/1/1978,Canada,0.0749375
3/1/1978,Canada,0.07369318
4/1/1978,Canada,0.0746875
5/1/1978,Canada,0.07904091
6/1/1978,Canada,0.08125
7/1/1978,Canada,0.08694
8/1/1978,Canada,0.09
9/1/1978,Canada,0.0825675
10/1/1978,Canada,0.09452381
11/1/1978,Canada,0.09291904
12/1/1978,Canada,0.09407895
1/1/1979,Canada,0.1148318
2/1/1979,Canada,0.10813
3/1/1979,Canada,0.121875
4/1/1979,Canada,0.11775
5/1/1979,Canada,0.1169318
6/1/1979,Canada,0.1091071
7/1/1979,Canada,0.1191667
8/1/1979,Canada,0.110625
9/1/1979,Canada,0.1036842
10/1/1979,Canada,0.1285795
11/1/1979,Canada,0.125119
12/1/1979,Canada,0.1463158
1/1/1980,Canada,0.1427841
2/1/1980,Canada,0.1290476
3/1/1980,Canada,0.1270238
4/1/1980,Canada,0.1663095
5/1/1980,Canada,0.1776786
6/1/1980,Canada,0.1605952
7/1/1980,Canada,0.1196045
8/1/1980,Canada,0.098375
9/1/1980,Canada,0.1
10/1/1980,Canada,0.11
11/1/1980,Canada,0.1125658
12/1/1980,Canada,0.1653572
1/1/1981,Canada,0.1795238
2/1/1981,Canada,0.168875
3/1/1981,Canada,0.18125
4/1/1981,Canada,0.1767881
5/1/1981,Canada,0.1776875
6/1/1981,Canada,0.1983523
7/1/1981,Canada,0.1982955
8/1/1981,Canada,0.218125
9/1/1981,Canada,0.2030952
10/1/1981,Canada,0.1951191
11/1/1981,Canada,0.1976875
12/1/1981,Canada,0.1607143
1/1/1982,Canada,0.14488
2/1/1982,Canada,0.1452575
3/1/1982,Canada,0.1645109
4/1/1982,Canada,0.1475
5/1/1982,Canada,0.16357
6/1/1982,Canada,0.1625136
7/1/1982,Canada,0.1638238
8/1/1982,Canada,0.1684024
9/1/1982,Canada,0.1437714
10/1/1982,Canada,0.13933
11/1/1982,Canada,0.1258571
12/1/1982,Canada,0.1168714
1/1/1983,Canada,0.11989
2/1/1983,Canada,0.10233
3/1/1983,Canada,0.09611304
4/1/1983,Canada,0.099395
5/1/1983,Canada,0.1016905
6/1/1983,Canada,0.09150909
7/1/1983,Canada,0.09696
8/1/1983,Canada,0.09357273
9/1/1983,Canada,0.09314285
10/1/1983,Canada,0.0943
11/1/1983,Canada,0.09366191
12/1/1983,Canada,0.09218
1/1/1984,Canada,0.09740952
2/1/1984,Canada,0.09540476
3/1/1984,Canada,0.09401363
4/1/1984,Canada,0.1000575
5/1/1984,Canada,0.09759545
6/1/1984,Canada,0.1090191
7/1/1984,Canada,0.1160786
8/1/1984,Canada,0.1229136
9/1/1984,Canada,0.1222421
10/1/1984,Canada,0.1220477
11/1/1984,Canada,0.1198881
12/1/1984,Canada,0.1066925
1/1/1985,Canada,0.1001136
2/1/1985,Canada,0.0965625
3/1/1985,Canada,0.105181
4/1/1985,Canada,0.1014286
5/1/1985,Canada,0.1002932
6/1/1985,Canada,0.0999375
7/1/1985,Canada,0.09261591
8/1/1985,Canada,0.09059524
9/1/1985,Canada,0.0869375
10/1/1985,Canada,0.08761364
11/1/1985,Canada,0.091125
12/1/1985,Canada,0.09475
1/1/1986,Canada,0.10125
2/1/1986,Canada,0.1250625
3/1/1986,Canada,0.129375
4/1/1986,Canada,0.1046023
5/1/1986,Canada,0.08571428
6/1/1986,Canada,0.08285953
7/1/1986,Canada,0.08476818
8/1/1986,Canada,0.0810625
9/1/1986,Canada,0.08136905
10/1/1986,Canada,0.08318182
11/1/1986,Canada,0.08282895
12/1/1986,Canada,0.08303572
1/1/1987,Canada,0.08139953
2/1/1987,Canada,0.0737505
3/1/1987,Canada,0.07179136
4/1/1987,Canada,0.07105273
5/1/1987,Canada,0.0748775
6/1/1987,Canada,0.08446182
7/1/1987,Canada,0.085485
8/1/1987,Canada,0.08741
9/1/1987,Canada,0.08822381
10/1/1987,Canada,0.08316667
11/1/1987,Canada,0.08263
12/1/1987,Canada,0.08454762
1/1/1988,Canada,0.08558
2/1/1988,Canada,0.0852
3/1/1988,Canada,0.08445217
4/1/1988,Canada,0.084665
5/1/1988,Canada,0.08655095
6/1/1988,Canada,0.08899137
7/1/1988,Canada,0.089985
8/1/1988,Canada,0.09290455
9/1/1988,Canada,0.09898095
10/1/1988,Canada,0.102105
11/1/1988,Canada,0.1012571
12/1/1988,Canada,0.10241
1/1/1989,Canada,0.1054167
2/1/1989,Canada,0.1089375
3/1/1989,Canada,0.1130682
4/1/1989,Canada,0.1216562
5/1/1989,Canada,0.1246875
6/1/1989,Canada,0.1244034
7/1/1989,Canada,0.1243437
8/1/1989,Canada,0.1231534
9/1/1989,Canada,0.1215
10/1/1989,Canada,0.1216071
11/1/1989,Canada,0.1214881
12/1/1989,Canada,0.1222697
1/1/1990,Canada,0.1240057
2/1/1990,Canada,0.1275
3/1/1990,Canada,0.1285227
4/1/1990,Canada,0.1283438
5/1/1990,Canada,0.1353977
6/1/1990,Canada,0.1341071
7/1/1990,Canada,0.1370833
8/1/1990,Canada,0.1354545
9/1/1990,Canada,0.130625
10/1/1990,Canada,0.1246591
11/1/1990,Canada,0.1249405
12/1/1990,Canada,0.1196382
1/1/1991,Canada,0.1184091
2/1/1991,Canada,0.1123438
3/1/1991,Canada,0.1000313
4/1/1991,Canada,0.09639205
5/1/1991,Canada,0.09258523
6/1/1991,Canada,0.0878125
7/1/1991,Canada,0.08673295
8/1/1991,Canada,0.08729167
9/1/1991,Canada,0.0885
10/1/1991,Canada,0.08965909
11/1/1991,Canada,0.08003125
12/1/1991,Canada,0.07503125
1/1/1992,Canada,0.07463068
2/1/1992,Canada,0.0726875
3/1/1992,Canada,0.06965909
4/1/1992,Canada,0.06741071
5/1/1992,Canada,0.06353125
6/1/1992,Canada,0.06039773
7/1/1992,Canada,0.0584375
8/1/1992,Canada,0.05159375
9/1/1992,Canada,0.05223214
10/1/1992,Canada,0.07869048
11/1/1992,Canada,0.07603125
12/1/1992,Canada,0.07690476
1/1/1993,Canada,0.06703125
2/1/1993,Canada,0.0608125
3/1/1993,Canada,0.05141304
4/1/1993,Canada,0.04613095
5/1/1993,Canada,0.0458125
6/1/1993,Canada,0.04465909
7/1/1993,Canada,0.04208333
8/1/1993,Canada,0.04223214
9/1/1993,Canada,0.04351191
10/1/1993,Canada,0.0456875
11/1/1993,Canada,0.04169643
12/1/1993,Canada,0.04193452
1/1/1994,Canada,0.03978125
2/1/1994,Canada,0.0365
3/1/1994,Canada,0.03951087
4/1/1994,Canada,0.05575
5/1/1994,Canada,0.05767857
6/1/1994,Canada,0.05715909
7/1/1994,Canada,0.056125
8/1/1994,Canada,0.05278409
9/1/1994,Canada,0.05116071
10/1/1994,Canada,0.04975
11/1/1994,Canada,0.05119048
12/1/1994,Canada,0.05521875
1/1/1995,Canada,0.06598214
2/1/1995,Canada,0.0785
3/1/1995,Canada,0.08125
4/1/1995,Canada,0.08064211
5/1/1995,Canada,0.07743636
6/1/1995,Canada,0.07353182
7/1/1995,Canada,0.06765
8/1/1995,Canada,0.06460909
9/1/1995,Canada,0.06222
10/1/1995,Canada,0.06244762
11/1/1995,Canada,0.06001429
12/1/1995,Canada,0.0595579
1/1/1996,Canada,0.05674091
2/1/1996,Canada,0.05269048
3/1/1996,Canada,0.05126667
4/1/1996,Canada,0.04905715
5/1/1996,Canada,0.04785
6/1/1996,Canada,0.047775
7/1/1996,Canada,0.04679545
8/1/1996,Canada,0.04273809
9/1/1996,Canada,0.04053
10/1/1996,Canada,0.0362
11/1/1996,Canada,0.031055
12/1/1996,Canada,0.03042
1/1/1997,Canada,0.03015455
2/1/1997,Canada,0.0301
3/1/1997,Canada,0.03002
4/1/1997,Canada,0.03020909
5/1/1997,Canada,0.03011429
6/1/1997,Canada,0.03048571
7/1/1997,Canada,0.03245455
8/1/1997,Canada,0.0329
9/1/1997,Canada,0.03273333
10/1/1997,Canada,0.0354
11/1/1997,Canada,0.03587368
12/1/1997,Canada,0.04052857
1/1/1998,Canada,0.04300952
2/1/1998,Canada,0.047455
3/1/1998,Canada,0.04734545
4/1/1998,Canada,0.04747143
5/1/1998,Canada,0.04764
6/1/1998,Canada,0.04762273
7/1/1998,Canada,0.04775
8/1/1998,Canada,0.04896
9/1/1998,Canada,0.05725238
10/1/1998,Canada,0.05401429
11/1/1998,Canada,0.051445
12/1/1998,Canada,0.05040952
1/1/1999,Canada,0.050195
2/1/1999,Canada,0.049945
3/1/1999,Canada,0.0501087
4/1/1999,Canada,0.04801429
5/1/1999,Canada,0.046135
6/1/1999,Canada,0.04596818
7/1/1999,Canada,0.04602857
8/1/1999,Canada,0.0463
9/1/1999,Canada,0.04601429
10/1/1999,Canada,0.04592
11/1/1999,Canada,0.0467619
12/1/1999,Canada,0.0476381
1/1/2000,Canada,0.047665
2/1/2000,Canada,0.0496619
3/1/2000,Canada,0.05080435
4/1/2000,Canada,0.05255263
5/1/2000,Canada,0.05481818
6/1/2000,Canada,0.05747727
7/1/2000,Canada,0.05733
8/1/2000,Canada,0.05746364
9/1/2000,Canada,0.057525
10/1/2000,Canada,0.05759048
11/1/2000,Canada,0.05747619
12/1/2000,Canada,0.0575
1/1/2001,Canada,0.05663636
2/1/2001,Canada,0.054925
3/1/2001,Canada,0.050619
4/1/2001,Canada,0.0486528
5/1/2001,Canada,0.04707778
6/1/2001,Canada,0.04492319
7/1/2001,Canada,0.0436031
8/1/2001,Canada,0.04195218
9/1/2001,Canada,0.03727079
10/1/2001,Canada,0.03252541
11/1/2001,Canada,0.02645
12/1/2001,Canada,0.02241305
1/1/2002,Canada,0.02094577
2/1/2002,Canada,0.01995595
3/1/2002,Canada,0.01993885
4/1/2002,Canada,0.021184
5/1/2002,Canada,0.02246664
6/1/2002,Canada,0.0248379
7/1/2002,Canada,0.02631223
8/1/2002,Canada,0.02743662
9/1/2002,Canada,0.02745535
10/1/2002,Canada,0.02744959
11/1/2002,Canada,0.02744615
12/1/2002,Canada,0.02743
1/1/2003,Canada,0.02743705
2/1/2003,Canada,0.0274527
3/1/2003,Canada,0.0298251
4/1/2003,Canada,0.03124443
5/1/2003,Canada,0.03240986
6/1/2003,Canada,0.03243924
7/1/2003,Canada,0.03098632
8/1/2003,Canada,0.029977
9/1/2003,Canada,0.02759548
10/1/2003,Canada,0.02748904
11/1/2003,Canada,0.02748132
12/1/2003,Canada,0.02748176
1/1/2004,Canada,0.026397
2/1/2004,Canada,0.02495875
3/1/2004,Canada,0.02258639
4/1/2004,Canada,0.02080367
5/1/2004,Canada,0.0199798
6/1/2004,Canada,0.01999209
7/1/2004,Canada,0.01998362
8/1/2004,Canada,0.01998752
9/1/2004,Canada,0.02200424
10/1/2004,Canada,0.0235929
11/1/2004,Canada,0.0249629
12/1/2004,Canada,0.02498748
1/1/2005,Canada,0.0249787
2/1/2005,Canada,0.02495715
3/1/2005,Canada,0.02486218
4/1/2005,Canada,0.02492714
5/1/2005,Canada,0.02490571
6/1/2005,Canada,0.02493214
7/1/2005,Canada,0.02493535
8/1/2005,Canada,0.02490741
9/1/2005,Canada,0.02706419
10/1/2005,Canada,0.02863295
11/1/2005,Canada,0.02986214
12/1/2005,Canada,0.03197755
1/1/2006,Canada,0.03303252
2/1/2006,Canada,0.03476605
3/1/2006,Canada,0.03654778
4/1/2006,Canada,0.03789521
5/1/2006,Canada,0.040283
6/1/2006,Canada,0.04235591
7/1/2006,Canada,0.0424363
8/1/2006,Canada,0.04224177
9/1/2006,Canada,0.0424365
10/1/2006,Canada,0.04238491
11/1/2006,Canada,0.04249547
12/1/2006,Canada,0.04253321
1/1/2007,Canada,0.04243413
2/1/2007,Canada,0.04235035
3/1/2007,Canada,0.04230009
4/1/2007,Canada,0.0425083
5/1/2007,Canada,0.04236795
6/1/2007,Canada,0.04250495
7/1/2007,Canada,0.04445486
8/1/2007,Canada,0.04457323
9/1/2007,Canada,0.04444547
10/1/2007,Canada,0.04507532
11/1/2007,Canada,0.0450541
12/1/2007,Canada,0.04275047
1/1/2008,Canada,0.04159623
2/1/2008,Canada,0.0400076
3/1/2008,Canada,0.03510385
4/1/2008,Canada,0.03336627
5/1/2008,Canada,0.0299959
6/1/2008,Canada,0.02995038
7/1/2008,Canada,0.02998536
8/1/2008,Canada,0.02999715
9/1/2008,Canada,0.02993971
10/1/2008,Canada,0.02515291
11/1/2008,Canada,0.02245647
12/1/2008,Canada,0.01711038
1/1/2009,Canada,0.01283395
2/1/2009,Canada,0.009979
3/1/2009,Canada,0.005153955
4/1/2009,Canada,0.003998571
5/1/2009,Canada,0.0024216
6/1/2009,Canada,0.002441227
7/1/2009,Canada,0.002411864
8/1/2009,Canada,0.0023976
9/1/2009,Canada,0.00239481
10/1/2009,Canada,0.002413333
11/1/2009,Canada,0.00242805
12/1/2009,Canada,0.002430905
1/1/2010,Canada,0.00244385
2/1/2010,Canada,0.002442947
3/1/2010,Canada,0.002445391
4/1/2010,Canada,0.00247281
5/1/2010,Canada,0.002457
6/1/2010,Canada,0.004918909
7/1/2010,Canada,0.006003857
8/1/2010,Canada,0.007487333
9/1/2010,Canada,0.009511715
10/1/2010,Canada,0.00998505
11/1/2010,Canada,0.009986619
12/1/2010,Canada,0.009971714
1/1/2011,Canada,0.0099239
2/1/2011,Canada,0.009936053
3/1/2011,Canada,0.009941435
4/1/2011,Canada,0.0099646
5/1/2011,Canada,0.009965333
6/1/2011,Canada,0.009975818
7/1/2011,Canada,0.00998455
8/1/2011,Canada,0.01000268
9/1/2011,Canada,0.009983048
10/1/2011,Canada,0.0100045
11/1/2011,Canada,0.009998381
12/1/2011,Canada,0.0099917
1/1/2012,Canada,0.009984619
2/1/2012,Canada,0.00998625
3/1/2012,Canada,0.009996909
4/1/2012,Canada,0.0100601
5/1/2012,Canada,0.01000818
6/1/2012,Canada,0.01000805
7/1/2012,Canada,0.009990667
8/1/2012,Canada,0.010021
9/1/2012,Canada,0.01000684
10/1/2012,Canada,0.01001155
11/1/2012,Canada,0.01000062
12/1/2012,Canada,0.01000363
1/1/2013,Canada,0.01001895
2/1/2013,Canada,0.01004579
3/1/2013,Canada,0.0100565
4/1/2013,Canada,0.01004441
5/1/2013,Canada,0.01004341
6/1/2013,Canada,0.01010085
7/1/2013,Canada,0.01006468
8/1/2013,Canada,0.009986143
9/1/2013,Canada,0.0099782
10/1/2013,Canada,0.009991273
11/1/2013,Canada,0.0100199
12/1/2013,Canada,0.01001315
1/1/2014,Canada,0.009997454
2/1/2014,Canada,0.009981579
3/1/2014,Canada,0.009964809
4/1/2014,Canada,0.009981714
5/1/2014,Canada,0.009974715
6/1/2014,Canada,0.009998714
7/1/2014,Canada,0.01000127
8/1/2014,Canada,0.0100018
9/1/2014,Canada,0.009993333
10/1/2014,Canada,0.01000673
11/1/2014,Canada,0.01002153
12/1/2014,Canada,0.01004609
1/1/2015,Canada,0.009082
2/1/2015,Canada,0.007584263
3/1/2015,Canada,0.007570409
4/1/2015,Canada,0.007505
5/1/2015,Canada,0.00734615
6/1/2015,Canada,0.007446772
7/1/2015,Canada,0.006051318
8/1/2015,Canada,0.0050731
9/1/2015,Canada,0.005008048
10/1/2015,Canada,0.005001
11/1/2015,Canada,0.00499145
12/1/2015,Canada,0.005130333
1/1/2016,Canada,0.00513985
2/1/2016,Canada,0.00501745
3/1/2016,Canada,0.004986364
4/1/2016,Canada,0.005023857
5/1/2016,Canada,0.004999333
6/1/2016,Canada,0.005069
7/1/2016,Canada,0.00507105
8/1/2016,Canada,0.004992227
9/1/2016,Canada,0.004993809
10/1/2016,Canada,0.00493015
11/1/2016,Canada,0.004915572
12/1/2016,Canada,0.00495425
1/1/2017,Canada,0.004911714
2/1/2017,Canada,0.004914368
3/1/2017,Canada,0.004950435
4/1/2017,Canada,0.004975789
5/1/2017,Canada,0.004915045
6/1/2017,Canada,0.004941045
7/1/2017,Canada,0.00669285
8/1/2017,Canada,0.007431545
9/1/2017,Canada,0.0097019
10/1/2017,Canada,0.009930429
11/1/2017,Canada,0.009915619
12/1/2017,Canada,0.00996079
1/1/2018,Canada,0.01118605
2/1/2018,Canada,0.01237947
3/1/2018,Canada,0.012394
4/1/2018,Canada,0.01245457
5/1/2018,Canada,0.01245414
6/1/2018,Canada,0.012481
7/1/2018,Canada,0.01424614
8/1/2018,Canada,0.01495414
9/1/2018,Canada,0.01496463
10/1/2018,Canada,0.01565768
11/1/2018,Canada,0.01747024
12/1/2018,Canada,0.01749974
1/1/2019,Canada,0.01748168
2/1/2019,Canada,0.01747153
3/1/2019,Canada,0.01746933
4/1/2019,Canada,0.01746905
5/1/2019,Canada,0.01745045
6/1/2019,Canada,0.01742595
7/1/2019,Canada,0.01746573
8/1/2019,Canada,0.0174781
9/1/2019,Canada,0.0174658
10/1/2019,Canada,0.01748045
11/1/2019,Canada,0.0174846
12/1/2019,Canada,0.0174805
1/1/2020,Canada,0.01748586
2/1/2020,Canada,0.01748532
3/1/2020,Canada,0.009533818
4/1/2020,Canada,0.002343667
5/1/2020,Canada,0.0022964
6/1/2020,Canada,0.002385773
7/1/2020,Canada,0.002430409
8/1/2020,Canada,0.00238435
9/1/2020,Canada,0.002280381
10/1/2020,Canada,0.002318381
11/1/2020,Canada,0.0022461
12/1/2020,Canada,0.001993
1/1/2021,Canada,0.0018108
2/1/2021,Canada,0.002110211
3/1/2021,Canada,0.001804261
4/1/2021,Canada,0.00160319
5/1/2021,Canada,0.00180915
6/1/2021,Canada,0.001878818
7/1/2021,Canada,0.001897905
8/1/2021,Canada,0.002007476
9/1/2021,Canada,0.00187045
10/1/2021,Canada,0.00197725
11/1/2021,Canada,0.002026524
12/1/2021,Canada,0.001604286
1/1/2022,Canada,0.00175935
2/1/2022,Canada,0.001717474
3/1/2022,Canada,0.004077565
4/1/2022,Canada,0.007103333
5/1/2022,Canada,0.009472429
6/1/2022,Canada,0.01428814
7/1/2022,Canada,0.02037437
8/1/2022,Canada,0.02482955
9/1/2022,Canada,0.03101768
10/1/2022,Canada,0.0331409
11/1/2022,Canada,0.03741224
12/1/2022,Canada,0.041245
1/1/2023,Canada,0.04290014
2/1/2023,Canada,0.04492368
3/1/2023,Canada,0.04492313
4/1/2023,Canada,0.04491718
5/1/2023,Canada,0.04492648
6/1/2023,Canada,0.04683946
7/1/2023,Canada,0.0490389
8/1/2023,Canada,0.04994214
9/1/2023,Canada,0.04991785
10/1/2023,Canada,0.05001845
11/1/2023,Canada,0.05013667
12/1/2023,Canada,0.05015479
1/1/2024,Canada,0.05026091
2/1/2024,Canada,0.0501497
3/1/2024,Canada,0.0500289
4/1/2024,Canada,0.04999918
5/1/2024,Canada,0.050027
6/1/2024,Canada,0.0480132
7/1/2024,Canada,0.04707471
8/1/2024,Canada,0.0451298
9/1/2024,Canada,0.04297422
10/1/2024,Canada,0.0413835
11/1/2024,Canada,0.0376488
12/1/2024,Canada,0.0346852
1/1/2025,Canada,0.03221818
2/1/2025,Canada,0.02993416
3/1/2025,Canada,0.02840695
4/1/2025,Canada,0.02739815
5/1/2025,Canada,0.02742352
6/1/2025,Canada,0.02744125
7/1/2025,Canada,0.02748032
8/1/2025,Canada,0.0275275
9/1/2025,Canada,0.02657255
10/1/2025,Canada,0.0248545
11/1/2025,Canada,0.02242142
12/1/2025,Canada,0.02251419
1/1/2026,Canada,0.02250676
2/1/2026,Canada,0.02253695
3/1/2026,Canada,0.02255786
4/1/2026,Canada,0.0225131
5/1/2026,Canada,0.0224
1/1/1960,France,0.0391
2/1/1960,France,0.0411
3/1/1960,France,0.0417
4/1/1960,France,0.0422
5/1/1960,France,0.0425
6/1/1960,France,0.0415
7/1/1960,France,0.0453
8/1/1960,France,0.0405
9/1/1960,France,0.0415
10/1/1960,France,0.0399
11/1/1960,France,0.0376
12/1/1960,France,0.037
1/1/1961,France,0.0365
2/1/1961,France,0.0359
3/1/1961,France,0.037
4/1/1961,France,0.037
5/1/1961,France,0.0391
6/1/1961,France,0.0376
7/1/1961,France,0.0365
8/1/1961,France,0.0352
9/1/1961,France,0.0357
10/1/1961,France,0.036
11/1/1961,France,0.0352
12/1/1961,France,0.0358
1/1/1962,France,0.0351
2/1/1962,France,0.0356
3/1/1962,France,0.0365
4/1/1962,France,0.0393
5/1/1962,France,0.0398
6/1/1962,France,0.0359
7/1/1962,France,0.0366
8/1/1962,France,0.0346
9/1/1962,France,0.0348
10/1/1962,France,0.0351
11/1/1962,France,0.035
12/1/1962,France,0.0351
1/1/1963,France,0.0341
2/1/1963,France,0.0341
3/1/1963,France,0.0344
4/1/1963,France,0.0385
5/1/1963,France,0.0395
6/1/1963,France,0.0493
7/1/1963,France,0.0514
8/1/1963,France,0.0403
9/1/1963,France,0.0325
10/1/1963,France,0.0363
11/1/1963,France,0.0436
12/1/1963,France,0.0491
1/1/1964,France,0.0427
2/1/1964,France,0.0436
3/1/1964,France,0.0506
4/1/1964,France,0.0505
5/1/1964,France,0.0628
6/1/1964,France,0.0486
7/1/1964,France,0.0477
8/1/1964,France,0.0472
9/1/1964,France,0.0475
10/1/1964,France,0.0436
11/1/1964,France,0.0414
12/1/1964,France,0.0418
1/1/1965,France,0.0387
2/1/1965,France,0.0421
3/1/1965,France,0.0442
4/1/1965,France,0.0398
5/1/1965,France,0.0431
6/1/1965,France,0.044
7/1/1965,France,0.0435
8/1/1965,France,0.04
9/1/1965,France,0.0381
10/1/1965,France,0.0396
11/1/1965,France,0.0466
12/1/1965,France,0.0448
1/1/1966,France,0.0392
2/1/1966,France,0.0434
3/1/1966,France,0.0455
4/1/1966,France,0.0437
5/1/1966,France,0.0483
6/1/1966,France,0.0478
7/1/1966,France,0.0479
8/1/1966,France,0.0477
9/1/1966,France,0.046
10/1/1966,France,0.0527
11/1/1966,France,0.0541
12/1/1966,France,0.057
1/1/1967,France,0.0557
2/1/1967,France,0.0504
3/1/1967,France,0.05
4/1/1967,France,0.0506
5/1/1967,France,0.0493
6/1/1967,France,0.045
7/1/1967,France,0.0479
8/1/1967,France,0.0448
9/1/1967,France,0.0431
10/1/1967,France,0.0448
11/1/1967,France,0.0465
12/1/1967,France,0.0476
1/1/1968,France,0.05
2/1/1968,France,0.0477
3/1/1968,France,0.0508
4/1/1968,France,0.0511
5/1/1968,France,0.0567
6/1/1968,France,0.0577
7/1/1968,France,0.06
8/1/1968,France,0.0593
9/1/1968,France,0.0672
10/1/1968,France,0.0715
11/1/1968,France,0.0893
12/1/1968,France,0.0825
1/1/1969,France,0.0807
2/1/1969,France,0.0787
3/1/1969,France,0.0818
4/1/1969,France,0.0833
5/1/1969,France,0.0898
6/1/1969,France,0.0947
7/1/1969,France,0.092
8/1/1969,France,0.0887
9/1/1969,France,0.094
10/1/1969,France,0.0937
11/1/1969,France,0.0957
12/1/1969,France,0.1042
1/1/1970,France,0.10315
2/1/1970,France,0.09696
3/1/1970,France,0.09456
4/1/1970,France,0.09021
5/1/1970,France,0.08919
6/1/1970,France,0.09342
7/1/1970,France,0.08625
8/1/1970,France,0.08129
9/1/1970,France,0.08121
10/1/1970,France,0.07827
11/1/1970,France,0.07292
12/1/1970,France,0.07476
1/1/1971,France,0.0652
2/1/1971,France,0.05996
3/1/1971,France,0.05766
4/1/1971,France,0.05521
5/1/1971,France,0.05883
6/1/1971,France,0.0645
7/1/1971,France,0.05613
8/1/1971,France,0.05698
9/1/1971,France,0.05975
10/1/1971,France,0.05952
11/1/1971,France,0.05513
12/1/1971,France,0.05294
1/1/1972,France,0.05315
2/1/1972,France,0.05233
3/1/1972,France,0.04778
4/1/1972,France,0.04842
5/1/1972,France,0.05319
6/1/1972,France,0.03846
7/1/1972,France,0.0381
8/1/1972,France,0.03746
9/1/1972,France,0.03879
10/1/1972,France,0.05177
11/1/1972,France,0.06304
12/1/1972,France,0.0731
1/1/1973,France,0.07218
2/1/1973,France,0.07728
3/1/1973,France,0.07508
4/1/1973,France,0.07463
5/1/1973,France,0.07718
6/1/1973,France,0.07663
7/1/1973,France,0.08524
8/1/1973,France,0.09159
9/1/1973,France,0.10127
10/1/1973,France,0.11198
11/1/1973,France,0.11117
12/1/1973,France,0.11516
1/1/1974,France,0.13528
2/1/1974,France,0.12482
3/1/1974,France,0.12149
4/1/1974,France,0.11833
5/1/1974,France,0.12907
6/1/1974,France,0.13567
7/1/1974,France,0.13839
8/1/1974,France,0.13752
9/1/1974,France,0.13425
10/1/1974,France,0.13149
11/1/1974,France,0.12429
12/1/1974,France,0.11867
1/1/1975,France,0.11415
2/1/1975,France,0.09955
3/1/1975,France,0.09173
4/1/1975,France,0.08283
5/1/1975,France,0.07597
6/1/1975,France,0.07321
7/1/1975,France,0.07278
8/1/1975,France,0.07177
9/1/1975,France,0.06917
10/1/1975,France,0.06681
11/1/1975,France,0.06742
12/1/1975,France,0.06452
1/1/1976,France,0.06363
2/1/1976,France,0.072
3/1/1976,France,0.07633
4/1/1976,France,0.07535
5/1/1976,France,0.07538
6/1/1976,France,0.07627
7/1/1976,France,0.08288
8/1/1976,France,0.09415
9/1/1976,France,0.09248
10/1/1976,France,0.10738
11/1/1976,France,0.10675
12/1/1976,France,0.10436
1/1/1977,France,0.09942
2/1/1977,France,0.0983
3/1/1977,France,0.09734
4/1/1977,France,0.09223
5/1/1977,France,0.09071
6/1/1977,France,0.08921
7/1/1977,France,0.08673
8/1/1977,France,0.08516
9/1/1977,France,0.08298
10/1/1977,France,0.08357
11/1/1977,France,0.08971
12/1/1977,France,0.09298
1/1/1978,France,0.08879
2/1/1978,France,0.10179
3/1/1978,France,0.0996
4/1/1978,France,0.08475
5/1/1978,France,0.08076
6/1/1978,France,0.07763
7/1/1978,France,0.07428
8/1/1978,France,0.0725
9/1/1978,France,0.072
10/1/1978,France,0.06988
11/1/1978,France,0.06888
12/1/1978,France,0.06669
1/1/1979,France,0.06643
2/1/1979,France,0.06683
3/1/1979,France,0.0677
4/1/1979,France,0.06821
5/1/1979,France,0.07202
6/1/1979,France,0.08013
7/1/1979,France,0.09339
8/1/1979,France,0.10442
9/1/1979,France,0.10996
10/1/1979,France,0.11472
11/1/1979,France,0.1195
12/1/1979,France,0.12173
1/1/1980,France,0.1199
2/1/1980,France,0.12175
3/1/1980,France,0.12958
4/1/1980,France,0.12402
5/1/1980,France,0.12615
6/1/1980,France,0.12427
7/1/1980,France,0.12044
8/1/1980,France,0.11321
9/1/1980,France,0.11373
10/1/1980,France,0.11221
11/1/1980,France,0.10738
12/1/1980,France,0.10875
1/1/1981,France,0.10736
2/1/1981,France,0.10913
3/1/1981,France,0.11718
4/1/1981,France,0.12233
5/1/1981,France,0.16028
6/1/1981,France,0.19933
7/1/1981,France,0.18492
8/1/1981,France,0.17504
9/1/1981,France,0.17775
10/1/1981,France,0.17093
11/1/1981,France,0.15721
12/1/1981,France,0.15464
1/1/1982,France,0.15248
2/1/1982,France,0.14564
3/1/1982,France,0.15716
4/1/1982,France,0.16808
5/1/1982,France,0.16407
6/1/1982,France,0.15975
7/1/1982,France,0.15052
8/1/1982,France,0.14581
9/1/1982,France,0.14113
10/1/1982,France,0.13911
11/1/1982,France,0.13183
